imdbId,title,image,year,plot,directors,writers,top_cast
0186975,Down to You,https://m.media-amazon.com/images/M/MV5BZWZhOTFlOTUtZjU1YS00NTE2LWFmZWUtZWMxOWI1YmRlNWU1XkEyXkFqcGdeQXVyNjMwMjk0MTQ@._V1_FMjpg_UX1000_.jpg,2000,"College students Al and Imogen meet and fall in love, but fear of commitment causes them to go their separate ways.",['Kris Isacsson'],['Kris Isacsson'],"['Freddie Prinze Jr.', 'Julia Stiles', 'Selma Blair', 'Shawn Hatosy', 'Zak Orth', 'Ashton Kutcher', 'Rosario Dawson', 'Henry Winkler', 'Lucie Arnaz', 'Lauren German', 'Zay Harding', 'Amanda Barfield', 'Chloe Hunter', 'Granger Green', 'Jed Rhein', 'Joseff Stevenson', 'Bradley Pierce', 'Elizabeth Levin']"
0119152,Free Willy 3: De redding,https://m.media-amazon.com/images/M/MV5BMTA2ZmNkZDYtZjE2MC00ZmY0LWI5YjctMTI3NDcxMTNiMDIxXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_FMjpg_UX1000_.jpg,1997,16-year-old Jesse and old friend Randolph try to foil an illegal whaler threatening Willy and his pregnant mate.,['Sam Pillsbury'],"['John Mattson', 'Keith Walker']","['Jason James Richter', 'August Schellenberg', 'Annie Corley', 'Vincent Berry', 'Patrick Kilpatrick', 'Tasha Simms', 'Peter LaCroix', 'Stephen E. Miller', 'Ian Tracey', 'Matthew Walker', 'Roger Cross', 'Rick Burgess', 'Roman Danylo', 'Michael Dobson', 'Keiko']"
0120478,Star Kid,https://m.media-amazon.com/images/M/MV5BOTk4NWE4ZWQtZmNjZi00ZmU1LTkwMGUtNTM2YzY4MjU4ZTYxXkEyXkFqcGdeQXVyNzc5MjA3OA@@._V1_FMjpg_UX1000_.jpg,1997,"Spencer Griffith's life changes when a meteor falls into a local junkyard, and he finds a Cybersuit, an exoskeleton with AI from another galaxy. When Spencer puts on the Cybersuit he becomes... Read all",['Manny Coto'],['Manny Coto'],"['Joseph Mazzello', 'Joey Simmrin', 'Alex Daniels', 'Arthur Burghardt', 'Brian Simpson', 'Richard Gilliland', 'Corinne Bohrer', 'Ashlee Levitch', 'Danny Masterson', 'Lauren Eckstrom', 'Christine Weatherup', 'Yumi Adachi', 'Jack McGee', 'Alissa Ann Smego', 'Fred Kronenberg', 'Joshua Fardon', 'Bobby Porter', 'Larry Nicholas']"
0187819,Doug's 1st Movie,https://m.media-amazon.com/images/M/MV5BOGE1ZDE1MmUtMWE4My00MWJiLWJiMmYtZTQxNmYzZjE5NGViXkEyXkFqcGdeQXVyNjMwMjk0MTQ@._V1_FMjpg_UX1000_.jpg,1999,Doug and his pal Skeeter set out to find the monster of Lucky Duck Lake.,['Maurice Joyce'],"['Ken Scarborough', 'Jim Jinkins', 'Joe Aaron']","['Thomas McHugh', 'Fred Newman', 'Chris Phillips', 'Constance Shulman', 'Frank Welker', 'Doug Preis', 'Guy Hadley', 'Alice Playten', 'Eddie Korbich', ""David O'Brien"", 'Doris Belack', 'Becca Lish', 'Bob Bottone', 'Greg Lee', 'Bruce Bayley Johnson', 'Fran Brill', 'Melissa Greenspan', 'Brianne Brozey']"
0183503,Me Myself I,https://m.media-amazon.com/images/M/MV5BZjgwMjUxMGUtMzY3Zi00Y2FmLTk0MjgtOGQxMzg2M2M4MjI0XkEyXkFqcGdeQXVyMTcwOTQzOTYy._V1_FMjpg_UX1000_.jpg,1999,Pamela Drury is unhappy and alone. On her birthday she stumbles across a photo of Robert Dickson and wonders what would've happened had she said yes to his proposal. A freak accident causes ... Read all,['Pip Karmel'],['Pip Karmel'],"['Rachel Griffiths', 'David Roberts', 'Sandy Winton', 'Yael Stone', 'Shaun Loseby', 'Trent Sullivan', 'Rebecca Frith', 'Felix Williamson', 'Ann Burbrook', 'Maeliosa Stafford', 'Terence Crawford', 'Christine Stephen-Daly', 'Kirstie Hutton', 'Donal Forde', 'Frank Whitten', 'Mariel McClorey', 'Maurice Morgan', 'Adam Ray']"
0161100,The Wood,https://m.media-amazon.com/images/M/MV5BZTI4MWU2MGEtMGE3MS00MGU2LWJlNTUtM2I2MzEzMTBlYzgxXkEyXkFqcGdeQXVyMTA0MTM5NjI2._V1_FMjpg_UX1000_.jpg,1999,"While dealing with a friend's cold feet on his wedding day, a writer reminisces about his youth with his best friends.",['Rick Famuyiwa'],"['Rick Famuyiwa', 'Todd Boyd']","['Elayn J. Taylor', 'Omar Epps', 'Richard T. Jones', 'Sean Nelson', 'Duane Finley', 'Trent Cameron', 'Malinda Williams', 'Patricia Belcher', 'Taye Diggs', 'Tamala Jones', ""De'aundre Bonds"", 'Cynthia Martells', 'Wyking Jones', 'Geoffrey Blackshire', 'Jascha Washington', 'Aiysha Sinclair', 'Melvin Lyons', 'Sam Hiona']"
0195778,Here on Earth,https://m.media-amazon.com/images/M/MV5BYmViZTk5YzUtMjQzZi00MGZkLWE1N2UtMzY3MDJmNjBiM2U1XkEyXkFqcGdeQXVyMTMxMTY0OTQ@._V1_FMjpg_UX1000_.jpg,2000,A rich college kid is taught a lesson after a joy ride ends up destroying a country restaurant.,['Mark Piznarski'],['Michael Seitzman'],"['Chris Klein', 'Leelee Sobieski', 'Josh Hartnett', 'Michael Rooker', 'Annie Corley', 'Bruce Greenwood', ""Annette O'Toole"", 'Elaine Hendrix', 'Stuart Wilson', 'Ronni Saxon', ""Maureen O'Malley"", 'Tac Fitzgerald', 'Jessica Stier', 'Erik Eidem', 'Zach Fehst', 'Michael Piznarski', 'Peter Gregory Thomson', ""Isabell O'Connor""]"
0202402,Whatever It Takes,https://m.media-amazon.com/images/M/MV5BY2RhZWQyOTMtZjU1OC00YmYxLTg3MjUtNTU1ZDcyOTQ4ZDEwXkEyXkFqcGdeQXVyNjU0NTI0Nw@@._V1_FMjpg_UX1000_.jpg,2000,A modern-day remake of the Cyrano DeBergerac tale.,['David Raynr'],['Mark Schwahn'],"['Shane West', 'Marla Sokoloff', ""Jodi Lyn O'Keefe"", 'Manu Intiraymi', 'Aaron Paul', 'Julia Sweeney', 'James Franco', 'Kip Pardue', 'Scott Vickaryous', 'Colin Hanks', 'Richard Schiff', 'Kevin Ruf', 'Erin Champaign', 'Rachel Zerko', 'Eric Kushnick', 'Christine Lakin', 'Nicole Tarantini', 'Shyla Lefner']"
0120800,Het Magische Zwaard: Op Zoek naar Camelot,https://m.media-amazon.com/images/M/MV5BMDVlNjUxM2EtNzQ4Yy00ZmI4LThhNDQtYTY0ZTY2YTUyM2JkXkEyXkFqcGdeQXVyMTY5Nzc4MDY@._V1_FMjpg_UX1000_.jpg,1998,"An adventurous girl, a young blind hermit, and a goofy two-headed dragon race to find the lost sword Excalibur to save King Arthur and Camelot from disaster.",['Frederik Du Chau'],"['Vera Chapman', 'Kirk DeMicco', 'William Schifrin']","['Jessalyn Gilsig', 'Cary Elwes', 'Andrea Corr', 'Bryan White', 'Gary Oldman', 'Eric Idle', 'Don Rickles', 'Jane Seymour', 'Céline Dion', 'Pierce Brosnan', 'Steve Perry', 'Bronson Pinchot', 'Jaleel White', 'Gabriel Byrne', 'John Gielgud', 'Frank Welker', 'Sarah Rayne', 'Al Roker']"
0111419,Thumbelina,https://m.media-amazon.com/images/M/MV5BNmE3MjdmMGMtOThhMS00OGRhLTllNDItMmJmN2QxMjA4ZTI2XkEyXkFqcGdeQXVyNTUyMzE4Mzg@._V1_FMjpg_UX1000_.jpg,1994,"This retelling of the Hans Christian Andersen classic fairy tale has the digit-sized heroine evading the clutches of various toads, moles, and beetles before she can proceed with her courtsh... Read all","['Don Bluth', 'Gary Goldman']","['Hans Christian Andersen', 'Don Bluth', 'Carol Lynn Pearson']","['Jodi Benson', 'Gary Imhoff', 'Gino Conforti', 'Barbara Cook', 'Will Ryan', 'June Foray', 'Kenneth Mars', 'Joe Lynch', 'Charo', 'Danny Mann', 'Loren Lester', 'Kendall Cunningham', 'Tawny Sunshine Glover', 'Michael Nunes', 'Gilbert Gottfried', 'Pat Musick', 'Neil Ross', 'Carol Channing']"
0174480,Autumn in New York,https://m.media-amazon.com/images/M/MV5BMWFlM2VmYTUtZmFmMC00N2Y1LWE3NmUtYWI5MWZiMTY3NDRiXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_FMjpg_UX1000_.jpg,2000,"Romantic drama about an aging playboy who falls for a sweet, but terminally ill, young woman.",['Joan Chen'],['Allison Burnett'],"['Richard Gere', 'Winona Ryder', 'Anthony LaPaglia', 'Elaine Stritch', 'Vera Farmiga', 'Sherry Stringfield', 'Jill Hennessy', 'J.K. Simmons', 'Sam Trammell', 'Mary Beth Hurt', 'Kali Rocha', 'Steven Randazzo', 'Toby Poser', 'George Spielvogel III', 'Ranjit Chowdhry', 'Audrey Quock', 'Tawny Cypress', 'Gabriel Portuondo']"
0019422,Steamboat Willie,https://m.media-amazon.com/images/M/MV5BMzQxYzIxOTYtMGQzYi00ZjUxLThhMGEtZDZlOTg1OGE2ODc1XkEyXkFqcGdeQXVyNjc5NjEzNA@@._V1_FMjpg_UX1000_.jpg,6,Mickey Mouse is a mischievous deckhand on a riverboat that is under the command of the tyrannical Captain Pete.,"['Ub Iwerks', 'Walt Disney']","['Walt Disney', 'Ub Iwerks']",['Walt Disney']
0040580,Melody Time,https://m.media-amazon.com/images/M/MV5BOTc2NTYxNDAtNDA0NC00ZGNiLTk2N2UtZDkzYzdmMjZkZDcwXkEyXkFqcGdeQXVyMTY5Nzc4MDY@._V1_FMjpg_UX1000_.jpg,1948,An anthology of animated vignettes set to contemporary music.,"['Clyde Geronimi', 'Wilfred Jackson', 'Jack Kinney']","['Winston Hibler', 'Erdman Penner', 'Harry Reeves']","['Roy Rogers', 'Trigger', 'Dennis Day', 'Laverne Andrews', 'Maxene Andrews', 'Patty Andrews', 'Fred Waring and His Pennsylvanians', 'Freddy Martin', 'Ethel Smith', 'Frances Langford', 'Buddy Clark', 'Pat Brady', 'Hugh Farr', 'Bob Nolan', 'Lloyd Perryman', 'Tim Spencer', 'Ginger Dinning', 'Jean Dinning']"
0144640,Three to Tango,https://m.media-amazon.com/images/M/MV5BYmE2NGUwYjEtNGMzZS00YzlkLThmYTgtZWMxZTVkOTY4ZTRmL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_FMjpg_UX1000_.jpg,1999,"A rich businessman's assumption that his new colleague is gay leads him to ask the man to keep an eye on his mistress. However, the man is not gay--and he begins to fall for the woman himsel... Read all",['Damon Santostefano'],"['Rodney Patrick Vaccaro', 'Aline Brosh McKenna']","['Neve Campbell', 'Matthew Perry', 'Dylan McDermott', 'Oliver Platt', 'Cylk Cozart', 'John C. McGinley', 'Bob Balaban', 'Deborah Rush', 'Kelly Rowan', 'Rick Gomez', 'Patrick Van Horn', 'David Ramsey', 'Kent Staines', 'Ho Chow', 'Michael Proudfoot', 'Shaun Smyth', 'Robin Brûlé', 'Brett Heard']"
0091149,The Great Mouse Detective,https://m.media-amazon.com/images/M/MV5BZjdjODMwOWQtN2Q2Ni00NzJjLWI3ZDYtNDdkM2VkMzkyNmM4XkEyXkFqcGdeQXVyMjA0MDQ0Mjc@._V1_FMjpg_UX1000_.jpg,1986,"Basil, the rodent Sherlock Holmes, investigates the kidnapping of a toy maker and uncovers its link to his archenemy, Professor Ratigan.","['Ron Clements', 'Burny Mattinson', 'David Michener']","['Peter Young', 'Vance Gerry', 'Steve Hulett']","['Vincent Price', 'Barrie Ingham', 'Val Bettin', 'Susanne Pollatschek', 'Candy Candido', 'Diana Chesney', 'Eve Brenner', 'Alan Young', 'Basil Rathbone', 'Laurie Main', 'Shani Wallis', 'Ellen Fitzhugh', 'Walker Edmiston', 'Wayne Allwine', 'Tony Anselmo', 'Melissa Manchester', 'Brian Cummings', 'Linda Gary']"
0112536,Bloodsport II: The Next Kumite,https://m.media-amazon.com/images/M/MV5BYTlmNDMzZTItNTA2Mi00ZWYyLTlkNzctM2ZjYWY3OWVlODU5XkEyXkFqcGdeQXVyNDkwMzY5NjQ@._V1_FMjpg_UX1000_.jpg,1996,Alex Cardo is imprisoned and disciplined by one of the inmates. His new master also tells him about the brutal yet illegal Kumite tournament - but how will they get there?,"['Alan Mehrez', 'Philip Tan']",['Jeff Schechter'],"['Daniel Bernhardt', 'James Hong', 'Pat Morita', 'Donald Gibb', 'Lori Lynn Dickerson', 'Philip Tan', 'Ong Soo Han', 'Nicholas Hill', 'Ron Hall', 'Master Hee Il Cho', 'Lisa McCullough', 'Chuay', 'Steve Martinez', 'Jeff Wolfe', 'Cliff Bernhardt', 'Nils Allen Stewart', 'Eric Lee', 'Chad Stahelski']"
0120207,Steel,https://m.media-amazon.com/images/M/MV5BOGQ2ZTU0NjMtNjY0Ny00OGUxLWI5ZjItNzNmZDMzODhlMTY2XkEyXkFqcGdeQXVyMjUzOTY1NTc@._V1_FMjpg_UX1000_.jpg,1997,A scientist for the military turns himself into a cartoon-like superhero when a version of one of his own weapons is being used against enemies.,['Kenneth Johnson'],"['Louise Simonson', 'Jon Bogdanove', 'Kenneth Johnson']","[""Shaquille O'Neal"", 'Annabeth Gish', 'Judd Nelson', 'Richard Roundtree', 'Irma P. Hall', 'Ray J', 'Charles Napier', 'Kerrie Keane', 'Eric Pierpoint', 'Tembi Locke', 'Thom Barry', 'Gary Graham', 'Eric Saiet', 'Hill Harper', 'George Lemore', 'Joseph Palmer', 'Eric Poppick', 'Rutanya Alda']"
0091187,Heartbreak Ridge,https://m.media-amazon.com/images/M/MV5BZWNiOTY4ZGUtYzM2Ny00ZTE2LThjZmEtNjI2MzA5NDRmNTczXkEyXkFqcGdeQXVyMjUzOTY1NTc@._V1_FMjpg_UX1000_.jpg,1986,"Hard-nosed, hard-living Marine Gunnery Sergeant Tom Highway clashes with his superiors and his ex-wife as he takes command of a spoiled recon platoon with a bad attitude.",['Clint Eastwood'],"['James Carabatsos', 'Dennis Hackin', 'Joseph Stinson']","['Clint Eastwood', 'Marsha Mason', 'Everett McGill', 'Moses Gunn', 'Eileen Heckart', 'Bo Svenson', 'Boyd Gaines', 'Mario Van Peebles', 'Arlen Dean Snyder', 'Vincent Irizarry', 'Ramón Franco', 'Tom Villard', 'Mike Gomez', 'Rodney Hill', 'Peter Koch', 'Richard Venture', 'Peter Jason', 'J.C. Quinn']"
0114781,Under Siege 2: Dark Territory,https://m.media-amazon.com/images/M/MV5BZWFjNzhjZTYtMmYxOS00YTBhLTkxM2YtYTVjMGQwYzMzYWU1XkEyXkFqcGdeQXVyMTUzMDUzNTI3._V1_FMjpg_UX1000_.jpg,1995,"Casey Ryback hops on a Colorado to LA train to start a vacation with his niece. Early into the trip, terrorists board the train and use it as a mobile HQ to hijack a top secret destructive U... Read all",['Geoff Murphy'],"['Richard Hatem', 'Matt Reeves', 'J.F. Lawton']","['Steven Seagal', 'Eric Bogosian', 'Everett McGill', 'Katherine Heigl', 'Morris Chestnut', 'Peter Greene', 'Patrick Kilpatrick', 'Scott Sowers', 'Afifi Alaouie', 'Andy Romano', 'Brenda Bakke', 'Sandra Taylor', 'Jonathan Banks', 'David Gianopoulos', 'Royce D. Applegate', 'Nick Mancuso', 'Christopher Darga', 'Don Blakely']"
0119707,Mortal Kombat II,https://m.media-amazon.com/images/M/MV5BYjdmZTU3MWMtZTU4ZC00NjYzLTk1NzAtODc2ZDY0ZWNhYWEzL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_FMjpg_UX1000_.jpg,1997,A group of martial-arts warriors has only six days to save the Earth from an extra-dimensional invasion.,['John R. Leonetti'],"['Ed Boon', 'Lawrence Kasanoff', 'Joshua Wexler']","['Robin Shou', 'Talisa Soto', 'James Remar', 'Sandra Hess', ""Lynn 'Red' Williams"", 'Brian Thompson', 'Reiner Schöne', 'Musetta Vander', 'Irina Pantaeva', 'Deron McBee', 'Marjean Holden', 'Litefoot', 'Chris Conrad', 'John Medlen', 'J.J. Perry', 'Tyrone C. Wiggins', 'Dennis Keiffer', 'Ridley Tsui']"
0113438,Iron Eagle IV,https://m.media-amazon.com/images/M/MV5BY2ZjMmRlYjEtZjc5My00ODk5LWIwZjctNzNlMjE1ZDJlNzhlXkEyXkFqcGdeQXVyODkxMTU1Njc@._V1_FMjpg_UX1000_.jpg,1995,"Fighter pilot Doug Masters teaches at his flight school for teens in trouble with the law. In an emergency landing on a deserted airforce base, the kids accidentally uncover a deranged plot ... Read all",['Sidney J. Furie'],['Michael Stokes'],"['Louis Gossett Jr.', 'Jason Cadieux', 'Joanne Vannicola', 'Max Piersig', 'Karen Gayle', 'Ross Hull', 'Rachel Blanchard', 'Dominic Zamprogna', 'Sean McCann', 'Victoria Snow', 'Jason Blicker', 'Al Waxman', 'J.D. Nicholsen', 'Dean McDermott', 'Aidan Devine', 'Matt Cooke', 'Jeff Pustil', 'Chas Lawther']"
0052969,The Killer Shrews,https://m.media-amazon.com/images/M/MV5BZTg0ZjEzOTEtZjkwYy00ZDI2LTgwM2ItYWY3N2EyZDE3MGI2XkEyXkFqcGdeQXVyNjE5MjUyOTM@._V1_FMjpg_UX1000_.jpg,1959,"On an isolated island, a small group of people are terrorized by giant voracious shrews in the midst of a hurricane.",['Ray Kellogg'],['Jay Simms'],"['James Best', 'Ingrid Goude', 'Ken Curtis', 'Gordon McLendon', 'Baruch Lumet', 'Judge Henry Dupree', 'Alfredo de Soto']"
0091651,Nosferatu a Venezia,https://m.media-amazon.com/images/M/MV5BMGJmOWM4ZjctMDkzZC00N2ZhLWFiMWYtNDI0NTU0NWY0OWQ3XkEyXkFqcGdeQXVyMjUyNDk2ODc@._V1_FMjpg_UX1000_.jpg,1988,"Professor Paris Catalano visits Venice, to investigate the last known appearance of the famous vampire Nosferatu during the carnival of 1786.","['Augusto Caminito', 'Klaus Kinski']","['Alberto Alfieri', 'Leandro Lucchetti', 'Augusto Caminito']","['Klaus Kinski', 'Barbara De Rossi', 'Yorgo Voyagis', 'Anne Knecht', 'Elvire Audray', 'Giuseppe Mannajuolo', 'Clara Colosimo', 'Maria Cumani Quasimodo', 'La Chunga', 'Donald Pleasence', 'Christopher Plummer', 'Mickey Knox']"
0095863,Phantasm II,https://m.media-amazon.com/images/M/MV5BNjQyYWVjZjEtNjc3MC00Zjg4LTkxZDctZTc0MGE2MzJjODM2XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_FMjpg_UX1000_.jpg,1988,"Mike, now released from a psychiatric hospital, meets with Reggie, and discover his dreams (the events of the original film) are real, and they both journey to find and stop the evil Tall Ma... Read all",['Don Coscarelli'],['Don Coscarelli'],"['James Le Gros', 'Reggie Bannister', 'Angus Scrimm', 'Paula Irvine', 'Samantha Phillips', 'Kenneth Tigar', 'Ruth C. Engel', 'Mark Major', 'Rubin Kushner', 'Stacey Travis', 'J. Patrick McNamara', 'A. Michael Baldwin', 'Amanda Gray', 'Elizabeth Quezada', 'Lauren Gray', 'June Jordan', 'Megan Gibbons', 'Craig Murkey']"
0115744,Brassed Off,https://m.media-amazon.com/images/M/MV5BY2Y5NDU2MmYtOGZiYy00MTAyLTgyYTctZGU2YjQ0YzQ3NDllXkEyXkFqcGdeQXVyMTk0MjQ3Nzk@._V1_FMjpg_UX1000_.jpg,1996,"The coal mine in a northern English village may be closing, which would also mean the end of the miners' brass band.",['Mark Herman'],['Mark Herman'],"['Pete Postlethwaite', 'Tara Fitzgerald', 'Ewan McGregor', 'Stephen Tompkinson', 'Jim Carter', 'Philip Jackson', 'Peter Martin', 'Sue Johnston', 'Mary Healey', 'Melanie Hill', 'Lill Roughley', 'Peter Gunn', 'Stephen Moore', 'Kenneth Colley', 'Olga Grahame', 'Toni Galacki', 'Sky Ingram', 'Luke McGann']"
0036342,Shadow of a Doubt,https://m.media-amazon.com/images/M/MV5BYzUyOGE2Y2EtYzI2My00MDcxLWFmNzYtYjMzN2NiMmMzMzAzL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_FMjpg_UX1000_.jpg,1943,"A teenage girl, overjoyed when her favorite uncle comes to visit the family in their quiet California town, slowly begins to suspect that he is in fact the ""Merry Widow"" killer sought by the... Read all",['Alfred Hitchcock'],"['Thornton Wilder', 'Sally Benson', 'Alma Reville']","['Teresa Wright', 'Joseph Cotten', 'Macdonald Carey', 'Henry Travers', 'Patricia Collinge', 'Hume Cronyn', 'Wallace Ford', 'Edna May Wonacott', 'Charles Bates', 'Irving Bacon', 'Clarence Muse', 'Janet Shaw', 'Estelle Jewell', 'Bill Bates', 'Virginia Brissac', 'Frances Carson', 'Earle S. Dewey', 'Sarah Edwards']"
0032881,Ons dorp,https://m.media-amazon.com/images/M/MV5BMTgxMWIwN2QtY2FkMi00YmM1LTg4NGEtMTQ4YTQwOTA2NWNkXkEyXkFqcGdeQXVyMTYzMTY1MjQ@._V1_FMjpg_UX1000_.jpg,1940,Change comes slowly to a small New Hampshire town in the early 20th century.,['Sam Wood'],"['Thornton Wilder', 'Frank Craven', 'Harry Chandlee']","['William Holden', 'Martha Scott', 'Fay Bainter', 'Beulah Bondi', 'Thomas Mitchell', 'Guy Kibbee', 'Stuart Erwin', 'Frank Craven', 'Doro Merande', 'Philip Wood', 'Ruth Tobey', 'Douglas Gardner', 'Arthur B. Allen', 'Charles Trowbridge', 'Spencer Charters', 'Tim Davis', 'Dix Davis', 'Eddie Acuff']"
0035279,Saboteur,https://m.media-amazon.com/images/M/MV5BMWNlZDIyZWItMDJkZS00OGZhLTg0YzYtOWVhM2ExZTY3NDk3L2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_FMjpg_UX1000_.jpg,1942,A young man accused of sabotage goes on the run to prove his innocence.,['Alfred Hitchcock'],"['Peter Viertel', 'Joan Harrison', 'Dorothy Parker']","['Priscilla Lane', 'Robert Cummings', 'Otto Kruger', 'Alan Baxter', 'Clem Bevans', 'Norman Lloyd', 'Alma Kruger', 'Vaughan Glaser', 'Dorothy Peterson', 'Ian Wolfe', 'Frances Carson', 'Murray Alper', 'Kathryn Adams', 'Pedro de Cordoba', 'Billy Curtis', 'Marie LeDeaux', 'Anita Sharp-Bolster', 'Jean Romer']"
0028212,Sabotage,https://m.media-amazon.com/images/M/MV5BNGI3ZmVkMDItZTdiZi00OTg0LWE5ODEtMmNjMDBlNGMzZjExXkEyXkFqcGdeQXVyNDkzNTM2ODg@._V1_FMjpg_UX1000_.jpg,1936,"A Scotland Yard undercover detective is on the trail of a saboteur who is part of a plot to set off a bomb in London. But when the detective's cover is blown, the plot begins to unravel.",['Alfred Hitchcock'],"['Joseph Conrad', 'Charles Bennett', 'Ian Hay']","['Sylvia Sidney', 'Oscar Homolka', 'Desmond Tester', 'John Loder', 'Joyce Barbour', 'Matthew Boulton', 'S.J. Warmington', 'William Dewhurst', 'Pamela Bevan', 'Peter Bull', 'Albert Chevalier', 'Clare Greet', 'Charles Hawtrey', 'Alfred Hitchcock', 'Martita Hunt', 'Mike Johnson', 'J. Hubert Leslie', 'Aubrey Mather']"
0119859,Paradise Road,https://m.media-amazon.com/images/M/MV5BMjczNTdhYzctNjU1OC00N2M1LTlkYzktNGRiM2E3NjI0ODM0XkEyXkFqcGdeQXVyMjUzOTY1NTc@._V1_FMjpg_UX1000_.jpg,1997,A group of women who are imprisoned on the island of Sumatra by the Japanese during World War II use music to relieve their misery.,['Bruce Beresford'],"['David Giles', 'Martin Meader', 'Bruce Beresford']","['Glenn Close', 'Frances McDormand', 'Pauline Collins', 'Cate Blanchett', 'Jennifer Ehle', 'Julianna Margulies', 'Wendy Hughes', 'Johanna ter Steege', 'Elizabeth Spriggs', 'Pamela Rabe', 'Clyde Kusatsu', 'Stan Egi', 'David Chung', 'Sab Shimono', 'Penne Hackforth-Jones', 'Pauline Chan', 'Lisa Hensley', 'Susie Porter']"
0031725,Ninotchka,https://m.media-amazon.com/images/M/MV5BOTQ1ZDg5MjctZmNkNC00M2E5LTgyMjEtMjg0NDVjMTBiZjFhXkEyXkFqcGdeQXVyNjc0MzMzNjA@._V1_FMjpg_UX1000_.jpg,1939,A stern Soviet woman sent to Paris to supervise the sale of jewels seized from Russian nobles finds herself attracted to a man who represents everything she is supposed to detest.,['Ernst Lubitsch'],"['Charles Brackett', 'Billy Wilder', 'Walter Reisch']","['Greta Garbo', 'Melvyn Douglas', 'Ina Claire', 'Bela Lugosi', 'Sig Ruman', 'Felix Bressart', 'Alexander Granach', 'Gregory Gaye', 'Rolfe Sedan', 'Edwin Maxwell', 'Richard Carle', 'Dorothy Adams', 'Monya Andre', 'Nino Bellini', 'Wilda Bennett', 'Eumenio Blanco', 'Symona Boniface', 'Frederika Brown']"
0029162,Lost Horizon,https://m.media-amazon.com/images/M/MV5BNDIwODc3MDAtZWY5Ny00MTNkLTk2ZTMtYTE4NDY4NDk3MTVmXkEyXkFqcGdeQXVyMDI2NDg0NQ@@._V1_FMjpg_UX1000_.jpg,1937,"When a revered diplomat's plane is diverted and crashes in the peaks of Tibet, he and the other survivors are guided to an isolated monastery at Shangri-La, where they wrestle with the invit... Read all",['Frank Capra'],"['Robert Riskin', 'James Hilton', 'Sidney Buchman']","['Ronald Colman', 'Jane Wyatt', 'Edward Everett Horton', 'John Howard', 'Thomas Mitchell', 'Margo', 'Isabel Jewell', 'H.B. Warner', 'Sam Jaffe', 'Norman Ainsley', 'Chief John Big Tree', 'Wyrley Birch', 'Beatrice Blinn', 'Hugh Buckler', 'Sonny Bupp', 'John Burton', 'Tom Campbell', 'Matthew Carlton']"
0118818,Career Girls,https://m.media-amazon.com/images/M/MV5BNzZiNzNjOGItNzVlZC00MGU0LTgyMDItZGJjZTFiOTZmZDU2XkEyXkFqcGdeQXVyMTAwMzUyOTc@._V1_FMjpg_UX1000_.jpg,1997,"2 young women reunite and rekindle their friendship after having said goodbye at their college graduation, six years earlier.",['Mike Leigh'],['Mike Leigh'],"['Katrin Cartlidge', 'Lynda Steadman', 'Kate Byers', 'Mark Benton', 'Andy Serkis', 'Joe Tucker', 'Margo Stanley', 'Michael Healy', 'Goran Kostic']"
